,title,description,word_timestamp,url
115,SenseTime,SenseTime (Chinese: 商汤科技) is currently the world's most valuable artificial intelligence (AI) company. It is established in Hong Kong with additional offices,"22 KB (1,811 words) - 19:23, 19 April 2021",https://en.wikipedia.org/wiki/SenseTime
116,Hubert Dreyfus's views on artificial intelligence,"Hubert Dreyfus was a critic of artificial intelligence research. In a series of papers and books, including Alchemy and AI (1965), What Computers Can't","29 KB (4,170 words) - 16:22, 9 April 2021",https://en.wikipedia.org/wiki/Hubert_Dreyfus%27s_views_on_artificial_intelligence
117,Health technology,"eHealth Initiative.org. ""Artificial Intelligence in Healthcare"" (PDF). Cerner. Joynson; Berg; Ahmed (May 2018). ""Artificial intelligence (AI) in healthcare","47 KB (5,501 words) - 13:15, 24 March 2021",https://en.wikipedia.org/wiki/Health_technology
118,Typewise,"million, allowing for the continued development of the keyboard's artificial intelligence. At that point, the app had amassed roughly 250,000 downloads and","10 KB (849 words) - 19:33, 26 March 2021",https://en.wikipedia.org/wiki/Typewise
119,Quantum Artificial Intelligence Lab,"The Quantum Artificial Intelligence Lab (also called the Quantum AI Lab or QuAIL) is a joint initiative of NASA, Universities Space Research Association","7 KB (601 words) - 15:48, 15 March 2021",https://en.wikipedia.org/wiki/Quantum_Artificial_Intelligence_Lab
120,Artificial intelligence systems integration,"The core idea of Artificial Intelligence systems integration is making individual software components, such as speech synthesizers, interoperable with","12 KB (1,503 words) - 20:35, 25 October 2020",https://en.wikipedia.org/wiki/Artificial_intelligence_systems_integration
121,Semantic Scholar,is an artificial-intelligence backed search engine for academic publications that was developed at the Allen Institute for Artificial Intelligence and publicly,"7 KB (596 words) - 13:59, 3 May 2021",https://en.wikipedia.org/wiki/Semantic_Scholar
122,Applied Artificial Intelligence,"Applied Artificial Intelligence is a peer-reviewed scientific journal covering applications of artificial intelligence in management, industry, engineering","2 KB (73 words) - 14:06, 10 February 2021",https://en.wikipedia.org/wiki/Applied_Artificial_Intelligence
123,Andrej Karpathy,"Andrej Karpathy (born October 23, 1986) is the director of artificial intelligence and Autopilot Vision at Tesla. He specializes in deep learning and","5 KB (371 words) - 20:19, 11 April 2021",https://en.wikipedia.org/wiki/Andrej_Karpathy
124,Weak AI,"Weak artificial intelligence (weak AI) is artificial intelligence that implements a limited part of mind, or, as narrow AI, is focused on one narrow task","4 KB (493 words) - 04:59, 12 April 2021",https://en.wikipedia.org/wiki/Weak_AI
125,Amir Husain,"Amir Husain is a Pakistani-American artificial intelligence (AI) entrepreneur, founder of the Austin-based company, SparkCognition, and author of the","11 KB (995 words) - 22:36, 31 January 2021",https://en.wikipedia.org/wiki/Amir_Husain
126,Afiniti,"software company. Founded in 2005, Afiniti is focused on developing artificial intelligence for use in customer call centers. Afiniti is a unicorn company","8 KB (736 words) - 18:44, 23 April 2021",https://en.wikipedia.org/wiki/Afiniti
127,AIXI,AIXI ['ai̯k͡siː] is a theoretical mathematical formalism for artificial general intelligence. It combines Solomonoff induction with sequential decision,"13 KB (2,236 words) - 19:42, 8 April 2021",https://en.wikipedia.org/wiki/AIXI
128,Libratus,"Libratus is an artificial intelligence computer program designed to play poker, specifically heads up no-limit Texas hold 'em. Libratus' creators intend","7 KB (931 words) - 23:22, 12 December 2020",https://en.wikipedia.org/wiki/Libratus
129,List of free and open-source software packages,"to give rise to human-equivalent artificial general intelligence. AForge.NET – Computer Vision, Artificial Intelligence and Robotics library for the .NET","36 KB (3,067 words) - 08:54, 30 April 2021",https://en.wikipedia.org/wiki/List_of_free_and_open-source_software_packages
130,Vicarious (company),"Vicarious is an artificial intelligence company based in the San Francisco Bay Area, California. They are using the theorized computational principles","7 KB (628 words) - 08:23, 21 April 2021",https://en.wikipedia.org/wiki/Vicarious_(company)
131,Superhuman,genetic modification or cybernetic implants or of future superhuman artificial intelligence. Human enhancement is an attempt to temporarily or permanently,"25 KB (3,075 words) - 20:03, 19 April 2021",https://en.wikipedia.org/wiki/Superhuman
132,SRI International,"York City Subway and on railroad switching yards. In 1966, SRI's Artificial Intelligence Center began working on ""Shakey the robot"", the first mobile robot","72 KB (6,450 words) - 05:01, 27 April 2021",https://en.wikipedia.org/wiki/SRI_International
133,Knowledge representation and reasoning,"Knowledge representation and reasoning (KR², KR&R) is the field of artificial intelligence (AI) dedicated to representing information about the world in a","34 KB (4,448 words) - 07:37, 10 April 2021",https://en.wikipedia.org/wiki/Knowledge_representation_and_reasoning
134,AlphaGo versus Lee Sedol,field of artificial intelligence (AI) and is considerably more difficult to solve than chess. Many in the field of artificial intelligence consider Go,"74 KB (5,902 words) - 11:38, 16 March 2021",https://en.wikipedia.org/wiki/AlphaGo_versus_Lee_Sedol
135,Slate Star Codex,change for charities. Alexander regularly wrote about advances in artificial intelligence and emphasized the importance of AI safety research. In the long,"22 KB (2,066 words) - 16:54, 27 April 2021",https://en.wikipedia.org/wiki/Slate_Star_Codex
136,Dynatrace,American technology company that produces a software intelligence platform based on artificial intelligence to monitor and optimize application performance,"9 KB (669 words) - 17:47, 27 April 2021",https://en.wikipedia.org/wiki/Dynatrace
137,AI-complete,"In the field of artificial intelligence, the most difficult problems are informally known as AI-complete or AI-hard, implying that the difficulty of these","10 KB (1,262 words) - 01:44, 8 February 2021",https://en.wikipedia.org/wiki/AI-complete
138,Synthetic intelligence,Synthetic intelligence (SI) is an alternative term for artificial intelligence which emphasizes that the intelligence of machines need not be an imitation,"8 KB (920 words) - 01:11, 4 March 2021",https://en.wikipedia.org/wiki/Synthetic_intelligence
139,Computer science,construction of computer components and computer-operated equipment. Artificial intelligence aims to synthesize goal-orientated processes such as problem-solving,"63 KB (6,103 words) - 06:10, 24 April 2021",https://en.wikipedia.org/wiki/Computer_science
140,Heuristic,"ancient Greece up to contemporary work in cognitive psychology and artificial intelligence, proposing a cognitive style ""heuristic versus algorithmic thinking","36 KB (4,687 words) - 22:32, 3 May 2021",https://en.wikipedia.org/wiki/Heuristic
141,Crowd analysis,intelligent agents to follow lifelike behavior falls under the field of artificial intelligence. The data drawn from crowd analysis is invaluable in a range of,"8 KB (1,001 words) - 07:43, 28 July 2020",https://en.wikipedia.org/wiki/Crowd_analysis
142,Google Brain,"learning artificial intelligence research team under the umbrella of Google AI, a research division at Google dedicated to artificial intelligence. Formed","29 KB (3,220 words) - 17:43, 1 May 2021",https://en.wikipedia.org/wiki/Google_Brain
143,Cyclomatic complexity,also be used for the evaluation of the semantic complexity of artificial intelligence programs. Cyclomatic complexity has proven useful in geographical,"24 KB (3,024 words) - 15:52, 8 April 2021",https://en.wikipedia.org/wiki/Cyclomatic_complexity
144,Journal of Artificial Intelligence Research,Artificial Intelligence Research (JAIR) is an open access peer-reviewed scientific journal covering research in all areas of artificial intelligence.,"4 KB (286 words) - 21:50, 10 February 2021",https://en.wikipedia.org/wiki/Journal_of_Artificial_Intelligence_Research
145,AI box,"hypothetical isolated computer hardware system where a possibly dangerous artificial intelligence, or AI, is kept constrained in a ""virtual prison"" as a solution","12 KB (1,681 words) - 02:24, 5 April 2021",https://en.wikipedia.org/wiki/AI_box
146,Automated planning and scheduling,"scheduling, sometimes denoted as simply AI planning, is a branch of artificial intelligence that concerns the realization of strategies or action sequences","17 KB (2,034 words) - 15:23, 7 February 2021",https://en.wikipedia.org/wiki/Automated_planning_and_scheduling
147,European Association for Artificial Intelligence,European Association for Artificial Intelligence (EurAI) (formerly European Co-ordinating Committee for Artificial Intelligence (ECCAI)) is the representative,"2 KB (180 words) - 15:41, 13 February 2021",https://en.wikipedia.org/wiki/European_Association_for_Artificial_Intelligence
148,Competitions and prizes in artificial intelligence,"are a number of competitions and prizes to promote research in artificial intelligence. The David E. Rumelhart prize is an annual award for making a ""significant","17 KB (1,871 words) - 19:10, 2 March 2021",https://en.wikipedia.org/wiki/Competitions_and_prizes_in_artificial_intelligence
149,Artificial immune system,"In artificial intelligence, artificial immune systems (AIS) are a class of computationally intelligent, rule-based machine learning systems inspired by","14 KB (1,656 words) - 16:16, 1 April 2021",https://en.wikipedia.org/wiki/Artificial_immune_system
150,Rita Cucchiara,Emilia (UNIMORE) in Italy. Cucchiara is a leader in the field of Artificial Intelligence and applies deep network technologies to human behavior understanding,"19 KB (2,148 words) - 17:10, 12 April 2021",https://en.wikipedia.org/wiki/Rita_Cucchiara
151,Intelligence amplification,"is sometimes contrasted with AI (artificial intelligence), that is, the project of building a human-like intelligence in the form of an autonomous technological","17 KB (2,030 words) - 22:12, 3 March 2021",https://en.wikipedia.org/wiki/Intelligence_amplification
152,Genpact,"Launches Artificial Intelligence-Based Platform 'Genpact Cora'"". Financial IT. Retrieved 5 October 2017. ""Genpact Launches Artificial Intelligence-Based","11 KB (974 words) - 21:52, 3 May 2021",https://en.wikipedia.org/wiki/Genpact
153,Huang's law,"Huang's law claims that a synergy between hardware, software and artificial intelligence makes the new 'law' possible. Huang said, “The innovation isn’t","8 KB (929 words) - 14:46, 26 December 2020",https://en.wikipedia.org/wiki/Huang%27s_law
154,Allen Institute for AI,focus of the project is explained by the guiding philosophy that artificial intelligence is about having a mental model for how things operate and refining,"10 KB (840 words) - 01:19, 3 May 2021",https://en.wikipedia.org/wiki/Allen_Institute_for_AI
